;IOLM/Port 1/Attached Device/PDI Data Byte Array;IOLM/Port 2/Attached Device/PDI Data Byte Array;4;5;6;7;8;9
;PDI Data Byte Array;PDI Data Byte Array;1.1. Velocidade;1.2. Aceleração;1.3. Temperatura;2.1. Velocidade;2.2. Aceleração;2.3. Temperatura
;Byte[];Byte[];Double;Double;Double;Double;Double;Double
2026-05-19T13:16:43.912;0, 43, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 47, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.44;0.02;28;0.49;0.02;34
2026-05-19T13:16:44.318;0, 43, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 47, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.43;0.02;28;0.47;0.02;34
2026-05-19T13:16:44.913;0, 42, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 46, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.43;0.02;28;0.47;0.02;34
2026-05-19T13:16:45.321;0, 42, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 46, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.42;0.02;28;0.46;0.02;34
2026-05-19T13:16:45.912;0, 41, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 45, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.42;0.02;28;0.46;0.02;34
2026-05-19T13:16:46.324;0, 41, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 45, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.41;0.02;28;0.45;0.02;34
2026-05-19T13:16:46.912;0, 39, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 44, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.41;0.02;28;0.45;0.02;34
2026-05-19T13:16:47.325;0, 39, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 44, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.39;0.02;28;0.44;0.02;34
2026-05-19T13:16:47.911;0, 39, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 43, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.39;0.02;28;0.44;0.02;34
2026-05-19T13:16:48.328;0, 39, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 43, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.39;0.02;28;0.43;0.02;34
2026-05-19T13:16:48.913;0, 38, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 42, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.39;0.02;28;0.43;0.02;34
2026-05-19T13:16:49.341;0, 38, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 42, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.38;0.02;28;0.42;0.02;34
2026-05-19T13:16:49.911;0, 37, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 41, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.38;0.02;28;0.42;0.02;34
2026-05-19T13:16:50.346;0, 37, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 41, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.37;0.02;28;0.41;0.02;34
2026-05-19T13:16:50.912;0, 36, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 40, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.37;0.02;28;0.41;0.02;34
2026-05-19T13:16:51.350;0, 36, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 40, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.36;0.02;28;0.4;0.02;34
2026-05-19T13:16:51.912;0, 35, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 39, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.36;0.02;28;0.4;0.02;34
2026-05-19T13:16:52.352;0, 35, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 39, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.35;0.01;28;0.39;0.02;34
2026-05-19T13:16:52.913;0, 34, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 38, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.35;0.01;28;0.39;0.02;34
2026-05-19T13:16:53.356;0, 34, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 38, 100, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.34;0.01;28;0.38;0.02;34
2026-05-19T13:16:53.912;0, 33, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 37, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.34;0.01;28;0.38;0.02;34
2026-05-19T13:16:54.357;0, 33, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 37, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.33;0.01;28;0.37;0.01;34
2026-05-19T13:16:54.912;0, 32, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 36, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.33;0.01;28;0.37;0.01;34
2026-05-19T13:16:55.360;0, 32, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 36, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.32;0.01;28;0.36;0.01;34
2026-05-19T13:16:55.911;0, 31, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 35, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.32;0.01;28;0.36;0.01;34
2026-05-19T13:16:56.366;0, 31, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 35, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.31;0.01;28;0.35;0.01;34
2026-05-19T13:16:56.911;0, 31, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 34, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.31;0.01;28;0.35;0.01;34
2026-05-19T13:16:57.367;0, 31, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 34, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.31;0.01;28;0.34;0.01;34
2026-05-19T13:16:57.912;0, 30, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 33, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.31;0.01;28;0.34;0.01;34
2026-05-19T13:16:58.369;0, 30, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 33, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.3;0.01;28;0.33;0.01;34
2026-05-19T13:16:58.912;0, 29, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 32, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.3;0.01;28;0.33;0.01;34
2026-05-19T13:16:59.372;0, 29, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 32, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.29;0.01;28;0.32;0.01;34
2026-05-19T13:16:59.913;0, 28, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 31, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.29;0.01;28;0.32;0.01;34
2026-05-19T13:17:00.376;0, 28, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 31, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.28;0.01;28;0.31;0.01;34
2026-05-19T13:17:01.912;0, 27, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 30, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.28;0.01;28;0.31;0.01;34
2026-05-19T13:17:02.382;0, 27, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 30, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.27;0.01;28;0.3;0.01;34
2026-05-19T13:17:02.913;0, 26, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 29, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.27;0.01;28;0.3;0.01;34
2026-05-19T13:17:03.384;0, 26, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 29, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.26;0.01;28;0.29;0.01;34
2026-05-19T13:17:03.912;0, 26, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 28, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.26;0.01;28;0.29;0.01;34
2026-05-19T13:17:04.387;0, 26, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 28, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.26;0.01;28;0.28;0.01;34
2026-05-19T13:17:04.912;0, 25, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 28, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.26;0.01;28;0.28;0.01;34
2026-05-19T13:17:05.389;0, 25, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 28, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.25;0.01;28;0.27;0.01;34
2026-05-19T13:17:05.912;0, 24, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 27, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.25;0.01;28;0.27;0.01;34
2026-05-19T13:17:06.392;0, 24, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 27, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.24;0.01;28;0.26;0.01;34
2026-05-19T13:17:06.912;0, 24, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 26, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.24;0.01;28;0.26;0.01;34
2026-05-19T13:17:07.912;0, 23, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 26, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.24;0.01;28;0.26;0.01;34
2026-05-19T13:17:08.397;0, 23, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 26, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.23;0.01;28;0.25;0.01;34
2026-05-19T13:17:08.912;0, 23, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 25, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.23;0.01;28;0.25;0.01;34
2026-05-19T13:17:09.400;0, 23, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 25, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.23;0.01;28;0.24;0.01;34
2026-05-19T13:17:09.911;0, 22, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 24, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.23;0.01;28;0.24;0.01;34
2026-05-19T13:17:10.402;0, 22, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 24, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.22;0.01;28;0.24;0.01;34
2026-05-19T13:17:10.912;0, 21, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 24, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.22;0.01;28;0.24;0.01;34
2026-05-19T13:17:11.405;0, 21, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 24, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.21;0.01;28;0.23;0.01;34
2026-05-19T13:17:11.912;0, 21, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 23, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.21;0.01;28;0.23;0.01;34
2026-05-19T13:17:12.911;0, 20, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 23, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.21;0.01;28;0.23;0.01;34
2026-05-19T13:17:13.412;0, 20, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 23, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.2;0.01;28;0.22;0.01;34
2026-05-19T13:17:13.912;0, 20, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 22, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.2;0.01;28;0.22;0.01;34
2026-05-19T13:17:14.417;0, 20, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 22, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.2;0.01;28;0.21;0.01;34
2026-05-19T13:17:14.912;0, 19, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 21, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.2;0.01;28;0.21;0.01;34
2026-05-19T13:17:15.418;0, 19, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 21, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.19;0.01;28;0.21;0.01;34
2026-05-19T13:17:16.422;0, 19, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 21, 100, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.19;0.01;28;0.2;0.01;34
2026-05-19T13:17:16.911;0, 18, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 20, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.19;0.01;28;0.2;0.01;34
2026-05-19T13:17:17.423;0, 18, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 20, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.18;0;28;0.2;0;34
2026-05-19T13:17:17.911;0, 18, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 19, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.18;0;28;0.2;0;34
2026-05-19T13:17:18.425;0, 18, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 19, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.17;0;28;0.19;0;34
2026-05-19T13:17:18.913;0, 17, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 19, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.17;0;28;0.19;0;34
2026-05-19T13:17:19.912;0, 17, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 18, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.17;0;28;0.19;0;34
2026-05-19T13:17:20.436;0, 17, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 18, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.17;0;28;0.18;0;34
2026-05-19T13:17:21.438;0, 17, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 18, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.16;0;28;0.18;0;34
2026-05-19T13:17:21.911;0, 16, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 18, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.16;0;28;0.18;0;34
2026-05-19T13:17:22.911;0, 16, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 17, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.16;0;28;0.18;0;34
2026-05-19T13:17:23.441;0, 16, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 17, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.15;0;28;0.17;0;34
2026-05-19T13:17:23.911;0, 15, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 17, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.15;0;28;0.17;0;34
2026-05-19T13:17:24.912;0, 15, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 16, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.15;0;28;0.17;0;34
2026-05-19T13:17:25.444;0, 15, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 16, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.15;0;28;0.16;0;34
2026-05-19T13:17:26.449;0, 15, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 16, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.14;0;28;0.16;0;34
2026-05-19T13:17:26.912;0, 14, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 15, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.14;0;28;0.16;0;34
2026-05-19T13:17:27.453;0, 14, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 15, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.14;0;28;0.15;0;34
2026-05-19T13:17:29.456;0, 14, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 15, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.13;0;28;0.15;0;34
2026-05-19T13:17:29.912;0, 13, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 14, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.13;0;28;0.15;0;34
2026-05-19T13:17:30.458;0, 13, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 14, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.13;0;28;0.14;0;34
2026-05-19T13:17:32.464;0, 13, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 14, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.12;0;28;0.14;0;34
2026-05-19T13:17:32.911;0, 12, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 13, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.12;0;28;0.14;0;34
2026-05-19T13:17:33.466;0, 12, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 13, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.12;0;28;0.13;0;34
2026-05-19T13:17:35.912;0, 11, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 12, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.12;0;28;0.13;0;34
2026-05-19T13:17:36.470;0, 11, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 12, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.11;0;28;0.12;0;34
2026-05-19T13:17:38.913;0, 11, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 11, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.11;0;28;0.12;0;34
2026-05-19T13:17:39.475;0, 11, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 11, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.11;0;28;0.11;0;34
2026-05-19T13:17:39.913;0, 10, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 11, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.11;0;28;0.11;0;34
2026-05-19T13:17:40.477;0, 10, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 11, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.1;0;28;0.11;0;34
2026-05-19T13:17:42.912;0, 10, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 10, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.1;0;28;0.11;0;34
2026-05-19T13:17:43.482;0, 10, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 10, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.1;0;28;0.1;0;34
2026-05-19T13:17:43.912;0, 9, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 10, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.1;0;28;0.1;0;34
2026-05-19T13:17:44.486;0, 9, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 10, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.09;0;28;0.1;0;34
2026-05-19T13:17:46.489;0, 9, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 10, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.09;0;28;0.09;0;34
2026-05-19T13:17:46.911;0, 9, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 9, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.09;0;28;0.09;0;34
2026-05-19T13:17:50.912;0, 8, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 9, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.09;0;28;0.09;0;34
2026-05-19T13:17:51.499;0, 8, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 9, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.08;0;28;0.09;0;34
2026-05-19T13:17:53.503;0, 8, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 9, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.08;0;28;0.08;0;34
2026-05-19T13:17:53.912;0, 8, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 8, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.08;0;28;0.08;0;34
2026-05-19T13:17:56.508;0, 8, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 8, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.07;0;28;0.08;0;34
2026-05-19T13:17:56.912;0, 7, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 8, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.07;0;28;0.08;0;34
2026-05-19T13:17:59.513;0, 7, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 8, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.07;0;28;0.07;0;34
2026-05-19T13:17:59.912;0, 7, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 7, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.07;0;28;0.07;0;34
2026-05-19T13:18:02.911;0, 6, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 7, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.07;0;28;0.07;0;34
2026-05-19T13:18:03.518;0, 6, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 7, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.06;0;28;0.07;0;34
2026-05-19T13:18:06.911;0, 6, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 6, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.06;0;28;0.07;0;34
2026-05-19T13:18:07.524;0, 6, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 28, 1, 0;0, 6, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.06;0;28;0.06;0;34
